epoch,train_loss,train_acc,val_loss,val_acc
1,4.9264831577028545,0.7642857142857142,0.6991344769795735,0.5333333333333333
2,0.0013413463863019258,1.0,4.831578286488851,0.5
3,0.00021977573355798087,1.0,5.669289716084799,0.5
4,0.09776206377714394,0.9928571428571429,6.929377778371175,0.5
5,0.18393200437276305,0.9857142857142858,0.00020643151365125809,1.0
6,0.04900661917137223,0.9857142857142858,0.05882366995005365,0.9666666666666667
7,0.046208732707520586,0.9857142857142858,3.01202979850738e-05,1.0
8,0.1918228927467453,0.9785714285714285,3.8344778052608795e-06,1.0
9,0.00025528633721668217,1.0,0.21555826862653096,0.9333333333333333
10,0.1737540226677367,0.9714285714285714,0.02663345684607824,0.9666666666666667
11,6.57588095026743e-06,1.0,4.132333136415885e-06,1.0
12,0.06539953941685579,0.9928571428571429,0.19267104665311005,0.9666666666666667
13,0.05365671628221256,0.9928571428571429,0.608248067398866,0.9666666666666667
14,0.05163607394976241,0.9785714285714285,3.566030160655487e-05,1.0
15,0.05843253449742727,0.9928571428571429,8.756858627142113e-06,1.0
16,4.3044674307728723e-05,1.0,0.0019029519520643134,1.0
17,0.10410980815302767,0.9928571428571429,0.18531967600185908,0.9333333333333333
18,0.0002940352683228501,1.0,0.0006319305968645495,1.0
19,0.0024996508120433904,1.0,0.00011006806016666815,1.0
20,0.004854297603161025,1.0,1.2715610561523742e-06,1.0
