epoch,train_loss,train_acc,val_loss,val_acc
1,5.107681959175638,0.7357142857142858,0.43834486802419026,0.8
2,0.09378720644377349,0.9785714285714285,5.804306570688883,0.5
3,0.014518538410082523,0.9928571428571429,9.297931416829426,0.5
4,0.06122831957680676,0.9857142857142858,1.429434335809977,0.8666666666666667
5,0.14755174055878473,0.9928571428571429,0.11582058866818747,0.9333333333333333
6,0.0009706736829165104,1.0,3.5125785567894734e-06,1.0
7,4.138146063529088e-07,1.0,0.0,1.0
8,0.0015071590435711967,1.0,0.0,1.0
9,2.0435853796487078e-08,1.0,0.0,1.0
10,0.0001647440583578178,1.0,0.0,1.0
11,1.2133001799189255e-06,1.0,0.0,1.0
12,0.01641439009815388,0.9928571428571429,0.00032601543546964724,1.0
13,0.04947464434330132,0.9928571428571429,0.0,1.0
14,0.013401335903575173,0.9928571428571429,0.0,1.0
15,0.2274942693013112,0.9857142857142858,1.2039921481724984e-06,1.0
16,0.14500311932392346,0.9928571428571429,2.309069856007894,0.8
17,0.10015202249799456,0.9928571428571429,1.7086620876701393e-07,1.0
18,0.011614321597841938,0.9928571428571429,0.0,1.0
19,0.0746606750138195,0.9857142857142858,0.00674503532466891,1.0
20,1.9080281605101034e-06,1.0,0.5548763334751129,0.9333333333333333
