epoch,train_loss,train_acc,val_loss,val_acc
1,4.095410334345486,0.7642857142857142,0.6954887708028158,0.5333333333333333
2,0.016721766977849484,0.9928571428571429,7.058533573150635,0.5
3,7.641948539272343e-05,1.0,8.605425453186035,0.5
4,0.1505261544138123,0.9785714285714285,8.950514666239421,0.5
5,0.07094919648602951,0.9928571428571429,0.1214083472887675,0.9666666666666667
6,0.22400404800259985,0.9642857142857143,4.075011507670085,0.6666666666666666
7,7.452340645802532e-05,1.0,5.801469039094324e-07,1.0
8,0.001316631811258568,1.0,0.04591757818755771,0.9666666666666667
9,0.005374933926809992,0.9928571428571429,0.00016491101317039162,1.0
10,0.018904541349688993,0.9928571428571429,0.0,1.0
11,0.00046647983475622823,1.0,7.123994752570676e-06,1.0
12,2.8761671070956905e-06,1.0,5.19443647741961e-05,1.0
13,4.310566828783026e-05,1.0,0.00010252384139069667,1.0
14,0.0303908770337817,0.9928571428571429,7.430630451684314e-07,1.0
15,0.0016032255860400214,1.0,3.3059408906410683e-06,1.0
16,0.003113647163781609,1.0,2.2410838634338385e-06,1.0
17,0.014526174347064316,0.9928571428571429,1.112618870517205e-07,1.0
18,0.025557609186148307,0.9928571428571429,0.0029692014989753566,1.0
19,0.0012922591721653426,1.0,0.12645848790804545,0.9333333333333333
20,1.8990022413488206e-05,1.0,0.024565529078245163,1.0
