epoch,train_loss,train_acc,val_loss,val_acc
1,5.1003913557556055,0.75,0.4758778691291809,0.7
2,0.18893400521839923,0.9857142857142858,1.909505828221639,0.5
3,0.0028086764993657553,1.0,2.771716260910034,0.5
4,0.0032152771361445786,1.0,2.0251623312632243,0.6333333333333333
5,0.13993245924541092,0.9785714285714285,0.0018248226852544272,1.0
6,0.09990361823549522,0.9928571428571429,4.699508281191811e-05,1.0
7,0.0015793258469264922,1.0,1.0585545411837909e-05,1.0
8,0.00010171786985811845,1.0,7.56562494643731e-06,1.0
9,1.5147907396746112e-06,1.0,6.011975074216025e-06,1.0
10,3.5419549431330615e-06,1.0,5.447731503712324e-06,1.0
11,5.226620024600948e-06,1.0,5.674224151637949e-06,1.0
12,0.00022362412872537008,1.0,7.291416416895421e-06,1.0
13,5.405052401589014e-06,1.0,8.884760609362274e-06,1.0
14,0.017361740707643288,0.9928571428571429,9.457233754043652e-07,1.0
15,0.026612426438587786,0.9928571428571429,0.30631349868975427,0.9666666666666667
16,0.003312452748104582,1.0,0.02798906531437145,0.9666666666666667
17,0.09156703155260776,0.9928571428571429,6.277045346602487e-05,1.0
18,0.02027338657962677,0.9928571428571429,0.5674678683280945,0.9
19,0.06510468720888818,0.9928571428571429,0.06352028557254623,0.9666666666666667
20,0.08654129207715999,0.9928571428571429,19.02026392618815,0.6333333333333333
