epoch,train_loss,train_acc,val_loss,val_acc
1,0.83028119461877,0.5,0.6925736824671428,0.5
2,0.6951263819422041,0.5,0.6938738902409871,0.5
3,0.6939180186816625,0.5,0.6937792420387268,0.5
4,0.6946674125535147,0.5,0.6934820175170898,0.5
5,0.6933960710253034,0.5,0.6934253613154093,0.5
6,0.6940205999783107,0.5,0.693300731976827,0.5
7,0.6936223115239825,0.5,0.693376100063324,0.5
8,0.6929656778063092,0.5,0.6932726780573527,0.5
9,0.6936645797320775,0.5,0.6931942621866862,0.5
10,0.6933267712593079,0.5214285714285715,0.693156878153483,0.5
11,0.693753126689366,0.4642857142857143,0.6931933085123698,0.5
12,0.6936399681227547,0.4714285714285714,0.693204923470815,0.5
13,0.693267445904868,0.5142857142857142,0.6932077288627625,0.5
14,0.6932965397834778,0.4357142857142857,0.6932008783022563,0.5
15,0.6938781448772975,0.45714285714285713,0.6931607683499654,0.5
16,0.6934112889426095,0.5142857142857142,0.6931486248970031,0.5
17,0.6934224690709795,0.4857142857142857,0.6931628584861755,0.5
18,0.693445452622005,0.4714285714285714,0.6931299249331156,0.5
19,0.693191305228642,0.4714285714285714,0.6931555350621541,0.5
20,0.6934769000325884,0.5,0.6931263486544291,0.5
