epoch,train_loss,train_acc,val_loss,val_acc
1,0.7408337048121861,0.5714285714285714,0.6723708232243856,0.5
2,0.5405432939529419,0.7928571428571428,0.3066792547702789,1.0
3,0.1814410085124629,0.9571428571428572,0.09103079040845236,0.9666666666666667
4,0.09495497255453042,0.9714285714285714,0.012013671919703484,1.0
5,0.04821913598903588,0.9857142857142858,0.01728110412756602,1.0
6,0.019774505496025087,1.0,0.0234765296181043,1.0
7,0.07276184471057993,0.9642857142857143,0.04617712050676346,1.0
8,0.15552894638053008,0.9285714285714286,0.022342228641112644,1.0
9,0.03789355754852295,0.9857142857142858,0.04078211113810539,1.0
10,0.021928334262754236,0.9928571428571429,0.013802172740300496,1.0
11,0.006161025093336191,1.0,0.0070841862509648,1.0
12,0.0022714590653777123,1.0,0.006947612824539344,1.0
13,0.0010346376786141524,1.0,0.004632260867704948,1.0
14,0.0009672519118924226,1.0,0.0028839367131392162,1.0
15,0.001484670040164409,1.0,0.00318906515215834,1.0
16,0.0015239331615573195,1.0,0.0010902921203523874,1.0
17,0.001755901471083884,1.0,0.0012443604491030177,1.0
18,0.0014892919184473742,1.0,0.0012314947477231424,1.0
19,0.0004571838336622542,1.0,0.001523373182862997,1.0
20,0.0007294493607852408,1.0,0.000751561481350412,1.0
