epoch,train_loss,train_acc,val_loss,val_acc
1,0.712095034122467,0.4714285714285714,0.6937629381815592,0.5
2,0.6945603251457214,0.5,0.6891685247421264,0.5
3,0.6750414320400783,0.5214285714285715,0.6402220169703166,0.6333333333333333
4,0.5567807682922908,0.8428571428571429,0.4032474259535472,0.9333333333333333
5,0.2784143980060305,0.9142857142857143,0.20015599131584166,0.9
6,0.18894112323011672,0.9285714285714286,0.051281474779049555,1.0
7,0.20852517999176468,0.9285714285714286,0.0764967585603396,1.0
8,0.11623265615531377,0.9285714285714286,0.07249085629979769,0.9666666666666667
9,0.0768342273575919,0.9642857142857143,0.04661692815522353,0.9666666666666667
10,0.04746217099683625,0.9928571428571429,0.016920437974234422,1.0
11,0.028005274917398182,1.0,0.007159852733214696,1.0
12,0.016421568347141147,1.0,0.010642343324919541,1.0
13,0.010217990619795662,1.0,0.0028794142107168835,1.0
14,0.011459515193876411,0.9928571428571429,0.0249858383089304,1.0
15,0.03674906384632257,0.9714285714285714,0.02495736684650183,1.0
16,0.026094140158966182,0.9928571428571429,0.002704943126688401,1.0
17,0.032115629927388256,0.9928571428571429,0.06883927431578438,0.9666666666666667
18,0.03633174900231617,0.9857142857142858,0.002042829237567882,1.0
19,0.010930345130951277,0.9928571428571429,0.0011387824779376388,1.0
20,0.0032083344645798205,1.0,0.0014230841537937523,1.0
