epoch,train_loss,train_acc,val_loss,val_acc
1,5.1003913557556055,0.75,0.4758754849433899,0.7
2,0.1889337923446679,0.9857142857142858,1.9098494927088419,0.5
3,0.0028086443553283808,1.0,2.7751614729563396,0.5
4,0.003215327939791024,1.0,2.0220325311024983,0.6333333333333333
5,0.13993340115845365,0.9785714285714285,0.001722053194923016,1.0
6,0.0999050600413349,0.9928571428571429,4.7960225007652e-05,1.0
7,0.0015690883253617878,1.0,1.054581031591321e-05,1.0
8,0.00010387655029018918,1.0,7.498075198479152e-06,1.0
9,1.4935038091071614e-06,1.0,5.944425417207336e-06,1.0
10,3.5061962165120317e-06,1.0,5.376208870681391e-06,1.0
11,5.17128562635654e-06,1.0,5.606674919060121e-06,1.0
12,0.00023449188655360687,1.0,7.2715496571618136e-06,1.0
13,5.400794823019948e-06,1.0,8.920520607110423e-06,1.0
14,0.01745861559754433,0.9928571428571429,9.57644152776993e-07,1.0
15,0.026162643935085075,0.9928571428571429,0.3104703106931993,0.9666666666666667
16,0.0034948548789019793,1.0,0.0268050565442536,0.9666666666666667
17,0.09231540875653406,0.9928571428571429,6.658726997557096e-05,1.0
18,0.02280901670376494,0.9928571428571429,0.6516188740730285,0.8666666666666667
19,0.06923263838946687,0.9928571428571429,0.031277262956427875,0.9666666666666667
20,0.08600744461252248,0.9928571428571429,18.37686538696289,0.6666666666666666
